,random_right,random_bottom,center_bottom,center_right,random_up,random_left,center_left,center_up
46161,4,26,0,2,6,14,2,0
46162,13,25,0,2,1,0,2,0
46163,4,16,0,2,16,1,2,0
46164,2,6,0,2,6,4,2,0
46165,0,28,0,2,4,18,2,0
46166,10,20,0,2,12,4,2,0
46167,0,13,0,2,19,14,2,0
46168,16,2,0,2,0,2,2,0
46169,4,16,0,2,16,1,2,0
46170,9,5,0,2,2,4,2,0
46171,1,24,0,2,8,0,2,0
46172,9,3,0,2,18,2,2,0
46173,1,2,0,2,22,13,2,0
46174,2,13,0,2,10,12,2,0
46175,3,18,0,2,3,2,2,0
46176,1,2,0,2,10,10,2,0
46177,6,3,0,2,23,0,2,0
46178,0,15,0,2,17,14,2,0
46179,4,1,0,2,11,10,2,0
46180,4,4,0,2,28,14,2,0
46181,0,12,0,2,20,14,2,0
46182,3,1,0,2,11,2,2,0
46183,7,5,0,2,27,4,2,0
46184,6,9,0,2,3,2,2,0
46185,0,7,0,2,25,11,2,0
46186,8,3,0,2,3,0,2,0
46187,13,11,0,2,21,1,2,0
46188,1,13,0,2,11,13,2,0
46189,13,26,0,2,0,0,2,0
46190,1,4,0,2,8,10,2,0
46191,5,7,0,2,5,0,2,0
46192,2,1,0,2,22,12,2,0
46193,16,2,0,2,0,2,2,0
46194,0,5,0,2,27,11,2,0
46195,12,10,0,2,11,2,2,0
46196,4,30,0,2,2,14,2,0
46197,0,7,0,2,25,11,2,0
46198,10,8,0,2,24,1,2,0
46199,6,1,0,2,5,2,2,0
46200,12,5,0,2,1,0,2,0
46201,5,18,0,2,14,0,2,0
46202,0,6,0,2,26,18,2,0
46203,3,24,0,2,8,11,2,0
46204,2,18,0,2,14,16,2,0
46205,4,29,0,2,3,14,2,0
46206,5,20,0,2,4,13,2,0
46207,5,14,0,2,18,0,2,0
46208,1,29,0,2,3,17,2,0
46209,1,26,0,2,6,17,2,0
46210,1,12,0,2,12,13,2,0
46211,12,1,0,2,1,0,2,0
46212,1,29,0,2,3,0,2,0
46213,7,27,0,2,5,11,2,0
46214,2,25,0,2,7,0,2,0
46215,10,5,0,2,27,1,2,0
46216,3,10,0,2,22,11,2,0
46217,2,7,0,2,5,4,2,0
46218,11,23,0,2,9,3,2,0
46219,10,8,0,2,24,1,2,0
46220,3,11,0,2,21,11,2,0
46221,8,7,0,2,25,3,2,0
46222,8,5,0,2,27,3,2,0
46223,1,24,0,2,8,0,2,0
46224,3,15,0,2,17,11,2,0
46225,13,10,0,2,22,1,2,0
46226,0,21,0,2,11,18,2,0
46227,0,29,0,2,3,1,2,0
46228,12,3,0,2,29,0,2,0
46229,6,1,0,2,5,2,2,0
46230,4,1,0,2,11,10,2,0
46231,0,23,0,2,9,18,2,0
46232,11,24,0,2,8,3,2,0
46233,2,1,0,2,22,12,2,0
46234,19,30,0,2,2,0,2,0
46235,15,30,0,2,2,3,2,0
46236,8,11,0,2,1,10,2,0
46237,14,20,0,2,12,0,2,0
46238,9,2,0,2,19,2,2,0
46239,0,7,0,2,25,11,2,0
46240,8,7,0,2,25,3,2,0
46241,3,1,0,2,6,0,2,0
46242,6,8,0,2,18,0,2,0
46243,6,11,0,2,1,2,2,0
46244,8,4,0,2,2,0,2,0
46245,0,20,0,2,12,18,2,0
46246,15,12,0,2,20,0,2,0
46247,5,4,0,2,8,0,2,0
46248,1,14,0,2,10,13,2,0
46249,4,0,0,2,12,10,2,0
46250,0,10,0,2,22,14,2,0
46251,0,23,0,2,9,18,2,0
46252,1,15,0,2,9,13,2,0
46253,10,2,0,2,30,1,2,0
46254,3,24,0,2,8,11,2,0
46255,0,11,0,2,21,14,2,0
46256,6,13,0,2,19,0,2,0
46257,2,27,0,2,5,0,2,0
46258,0,28,0,2,4,1,2,0
46259,9,2,0,2,19,2,2,0
46260,4,29,0,2,3,14,2,0
46261,5,18,0,2,14,0,2,0
46262,0,17,0,2,15,18,2,0
46263,12,1,0,2,31,0,2,0
46264,6,13,0,2,19,0,2,0
46265,0,1,0,2,31,11,2,0
46266,0,15,0,2,17,18,2,0
46267,3,1,0,2,11,2,2,0
46268,1,1,0,2,31,17,2,0
46269,2,31,0,2,1,16,2,0
46270,0,19,0,2,13,18,2,0
46271,2,25,0,2,7,0,2,0
46272,8,0,0,2,6,0,2,0
46273,6,4,0,2,2,2,2,0
46274,8,0,0,2,12,10,2,0
46275,8,2,0,2,30,3,2,0
46276,5,21,0,2,3,13,2,0
46277,2,20,0,2,12,16,2,0
46278,5,22,0,2,2,13,2,0
46279,1,31,0,2,1,17,2,0
46280,11,0,0,2,2,1,2,0
46281,6,4,0,2,2,2,2,0
46282,4,13,0,2,19,1,2,0
46283,7,1,0,2,5,1,2,0
46284,5,7,0,2,5,0,2,0
46285,8,9,0,2,3,10,2,0
46286,2,22,0,2,10,0,2,0
46287,12,10,0,2,11,2,2,0
46288,3,6,0,2,6,2,2,0
46289,5,12,0,2,0,4,2,0
46290,0,13,0,2,19,14,2,0
46291,1,27,0,2,5,0,2,0
46292,4,25,0,2,7,14,2,0
46293,0,11,0,2,21,14,2,0
46294,3,15,0,2,17,11,2,0
46295,1,28,0,2,4,3,2,0
46296,1,15,0,2,9,13,2,0
46297,2,29,0,2,3,0,2,0
46298,8,11,0,2,1,0,2,0
46299,8,12,0,2,0,10,2,0
46300,3,13,0,2,19,11,2,0
46301,4,6,0,2,26,14,2,0
46302,5,6,0,2,6,0,2,0
46303,14,9,0,2,23,0,2,0
46304,8,0,0,2,12,10,2,0
46305,6,0,0,2,6,2,2,0
46306,3,18,0,2,3,2,2,0
46307,7,30,0,2,2,11,2,0
46308,7,27,0,2,5,11,2,0
46309,8,10,0,2,2,0,2,0
46310,8,6,0,2,6,10,2,0
46311,2,28,0,2,4,0,2,0
46312,4,14,0,2,18,1,2,0
46313,2,10,0,2,13,12,2,0
46314,10,0,0,2,12,2,2,0
46315,1,1,0,2,23,13,2,0
46316,0,17,0,2,15,14,2,0
46317,0,1,0,2,31,11,2,0
46318,5,5,0,2,7,0,2,0
46319,2,7,0,2,5,4,2,0
46320,5,23,0,2,1,13,2,0
46321,8,10,0,2,2,10,2,0
46322,11,10,0,2,22,3,2,0
46323,1,24,0,2,8,0,2,0
46324,2,15,0,2,17,16,2,0
46325,19,31,0,2,1,0,2,0
46326,3,3,0,2,4,0,2,0
46327,7,5,0,2,27,4,2,0
46328,1,9,0,2,23,17,2,0
46329,11,4,0,2,28,0,2,0
46330,10,5,0,2,27,1,2,0
46331,1,31,0,2,1,17,2,0
46332,0,15,0,2,17,14,2,0
46333,6,1,0,2,25,0,2,0
46334,11,8,0,2,24,0,2,0
46335,0,9,0,2,23,14,2,0
46336,2,13,0,2,19,16,2,0
46337,1,16,0,2,16,4,2,0
46338,12,1,0,2,31,0,2,0
46339,17,32,0,2,0,1,2,0
46340,4,29,0,2,3,14,2,0
46341,0,15,0,2,17,14,2,0
46342,1,0,0,2,32,17,2,0
46343,11,5,0,2,27,0,2,0
46344,3,5,0,2,2,0,2,0
46345,8,10,0,2,2,0,2,0
46346,2,1,0,2,22,12,2,0
46347,3,0,0,2,7,0,2,0
46348,8,1,0,2,31,3,2,0
46349,7,12,0,2,0,1,2,0
46350,10,4,0,2,28,1,2,0
46351,7,10,0,2,2,1,2,0
46352,1,16,0,2,16,17,2,0
46353,10,2,0,2,30,1,2,0
46354,0,9,0,2,23,18,2,0
46355,11,1,0,2,1,1,2,0
46356,15,31,0,2,1,3,2,0
46357,1,7,0,2,5,10,2,0
46358,4,15,0,2,17,1,2,0
46359,7,10,0,2,2,1,2,0
46360,6,4,0,2,22,0,2,0
46361,18,0,0,2,32,0,2,0
46362,7,25,0,2,7,11,2,0
46363,1,26,0,2,6,0,2,0
46364,5,1,0,2,0,13,2,0
46365,14,12,0,2,20,0,2,0
46366,14,31,0,2,1,4,2,0
46367,2,7,0,2,25,16,2,0
46368,14,26,0,2,6,4,2,0
46369,0,16,0,2,16,14,2,0
46370,2,7,0,2,5,4,2,0
46371,6,7,0,2,19,0,2,0
46372,14,31,0,2,1,4,2,0
46373,1,1,0,2,31,17,2,0
46374,1,8,0,2,24,17,2,0
46375,1,21,0,2,11,17,2,0
46376,6,1,0,2,25,0,2,0
46377,1,1,0,2,23,13,2,0
46378,3,19,0,2,2,2,2,0
46379,12,4,0,2,28,0,2,0
46380,13,0,0,2,26,0,2,0
46381,7,25,0,2,7,11,2,0
46382,2,25,0,2,7,16,2,0
46383,0,11,0,2,21,18,2,0
46384,6,19,0,2,4,12,2,0
46385,0,29,0,2,3,18,2,0
46386,14,9,0,2,23,0,2,0
46387,7,10,0,2,2,1,2,0
46388,1,9,0,2,23,17,2,0
46389,0,29,0,2,3,4,2,0
46390,10,1,0,2,31,1,2,0
46391,3,7,0,2,0,0,2,0
46392,10,1,0,2,1,2,2,0
46393,15,25,0,2,7,3,2,0
46394,0,2,0,2,30,11,2,0
46395,0,8,0,2,24,14,2,0
46396,15,12,0,2,20,0,2,0
46397,2,23,0,2,9,0,2,0
46398,2,14,0,2,18,3,2,0
46399,2,18,0,2,14,16,2,0
46400,4,5,0,2,27,14,2,0
46401,7,4,0,2,28,4,2,0
46402,2,5,0,2,18,12,2,0
46403,1,7,0,2,5,10,2,0
46404,0,19,0,2,13,14,2,0
46405,7,12,0,2,0,1,2,0
46406,2,4,0,2,28,16,2,0
46407,4,2,0,2,30,14,2,0
46408,8,12,0,2,0,0,2,0
46409,4,14,0,2,18,1,2,0
46410,2,15,0,2,17,16,2,0
46411,2,0,0,2,23,12,2,0
46412,10,21,0,2,11,4,2,0
46413,0,15,0,2,11,0,2,0
46414,0,1,0,2,31,11,2,0
46415,11,3,0,2,29,0,2,0
46416,5,8,0,2,4,0,2,0
46417,14,0,0,2,32,4,2,0
46418,3,2,0,2,5,0,2,0
46419,9,12,0,2,14,0,2,0
46420,1,18,0,2,14,17,2,0
46421,9,23,0,2,3,0,2,0
46422,1,32,0,2,0,17,2,0
46423,7,3,0,2,3,1,2,0
46424,0,0,0,2,32,18,2,0
46425,1,17,0,2,15,17,2,0
46426,1,14,0,2,10,13,2,0
46427,9,5,0,2,2,4,2,0
46428,7,4,0,2,28,4,2,0
46429,4,25,0,2,7,14,2,0
46430,8,3,0,2,3,0,2,0
46431,0,27,0,2,5,18,2,0
46432,1,11,0,2,13,13,2,0
46433,1,5,0,2,19,13,2,0
46434,1,28,0,2,4,3,2,0
46435,1,17,0,2,15,17,2,0
46436,7,0,0,2,32,11,2,0
46437,3,1,0,2,11,2,2,0
46438,2,2,0,2,30,16,2,0
46439,1,4,0,2,20,13,2,0
46440,4,32,0,2,0,14,2,0
46441,2,24,0,2,8,16,2,0
46442,2,14,0,2,18,3,2,0
46443,2,24,0,2,8,0,2,0
46444,5,3,0,2,9,0,2,0
46445,8,6,0,2,6,10,2,0
46446,10,5,0,2,1,2,2,0
46447,8,3,0,2,29,3,2,0
46448,0,31,0,2,1,18,2,0
46449,2,16,0,2,16,16,2,0
46450,5,1,0,2,11,0,2,0
46451,11,5,0,2,27,0,2,0
46452,5,14,0,2,18,0,2,0
46453,4,1,0,2,31,14,2,0
46454,6,0,0,2,0,12,2,0
46455,18,0,0,2,32,0,2,0
46456,7,4,0,2,2,1,2,0
46457,1,9,0,2,23,17,2,0
46458,12,1,0,2,31,0,2,0
46459,1,12,0,2,20,17,2,0
46460,6,19,0,2,13,0,2,0
46461,2,10,0,2,13,12,2,0
46462,1,10,0,2,22,17,2,0
46463,3,24,0,2,8,11,2,0
46464,13,9,0,2,23,1,2,0
46465,1,19,0,2,13,4,2,0
46466,3,24,0,2,8,11,2,0
46467,10,2,0,2,30,1,2,0
46468,4,12,0,2,0,10,2,0
46469,17,30,0,2,2,1,2,0
46470,2,25,0,2,7,0,2,0
46471,3,7,0,2,0,0,2,0
46472,1,31,0,2,1,17,2,0
46473,14,30,0,2,2,4,2,0
46474,6,4,0,2,22,0,2,0
46475,4,0,0,2,12,10,2,0
46476,3,16,0,2,16,11,2,0
46477,8,3,0,2,3,0,2,0
46478,2,7,0,2,16,12,2,0
46479,8,7,0,2,5,10,2,0
46480,2,2,0,2,30,16,2,0
46481,9,3,0,2,18,2,2,0
46482,0,19,0,2,13,18,2,0
46483,9,1,0,2,20,2,2,0
46484,3,16,0,2,16,11,2,0
46485,2,12,0,2,20,16,2,0
46486,7,4,0,2,28,4,2,0
46487,2,7,0,2,16,12,2,0
46488,4,0,0,2,32,14,2,0
46489,3,5,0,2,7,2,2,0
46490,10,5,0,2,27,1,2,0
46491,7,0,0,2,32,11,2,0
46492,9,12,0,2,14,0,2,0
46493,14,25,0,2,7,4,2,0
46494,3,12,0,2,20,11,2,0
46495,4,4,0,2,8,10,2,0
46496,1,32,0,2,0,17,2,0
46497,12,21,0,2,0,2,2,0
46498,4,17,0,2,15,1,2,0
46499,1,3,8,9,9,10,2,13
46500,17,31,8,9,1,1,2,13
46501,3,5,8,9,2,0,2,13
46502,3,7,8,9,5,2,2,13
46503,1,26,8,9,6,17,2,13
46504,2,28,8,9,4,16,2,13
46505,6,19,8,9,4,12,2,13
46506,2,11,8,9,12,12,2,13
46507,1,9,8,9,15,13,2,13
46508,1,27,8,9,5,17,2,13
46509,8,9,8,9,3,0,2,13
46510,3,0,8,9,7,0,2,13
46511,8,2,8,9,4,0,2,13
46512,14,9,8,9,23,0,2,13
46513,1,0,8,9,24,13,2,13
46514,2,3,8,9,9,4,2,13
46515,0,5,8,9,27,11,2,13
46516,5,10,8,9,2,4,2,13
46517,4,11,8,9,1,10,2,13
46518,12,5,8,9,1,0,2,13
46519,13,11,8,9,21,1,2,13
46520,14,21,8,9,11,0,2,13
46521,0,22,8,9,10,1,2,13
46522,4,1,8,9,11,10,2,13
46523,11,8,8,9,24,0,2,13
46524,14,30,8,9,2,4,2,13
46525,7,29,8,9,3,11,2,13
46526,6,13,8,9,19,0,2,13
46527,3,4,8,9,8,2,2,13
46528,10,1,8,9,31,1,2,13
46529,3,8,8,9,4,2,2,13
46530,2,6,8,9,6,4,2,13
46531,2,16,8,9,16,3,2,13
46532,3,16,8,9,16,11,2,13
46533,4,7,8,9,25,14,2,13
46534,0,20,8,9,12,18,2,13
46535,12,3,8,9,29,0,2,13
46536,0,23,8,9,9,14,2,13
46537,12,4,8,9,28,0,2,13
46538,12,6,8,9,0,0,2,13
46539,6,4,8,9,2,2,2,13
46540,12,5,8,9,1,0,2,13
46541,0,12,8,9,20,18,2,13
46542,2,14,8,9,18,16,2,13
46543,6,7,8,9,19,0,2,13
46544,6,11,8,9,1,2,2,13
46545,6,16,8,9,7,12,2,13
46546,5,3,8,9,9,0,2,13
46547,0,22,8,9,10,1,2,13
46548,6,3,8,9,23,0,2,13
46549,13,9,8,9,23,1,2,13
46550,10,22,8,9,10,4,2,13
46551,4,1,8,9,31,14,2,13
46552,3,13,8,9,8,2,2,13
46553,12,1,8,9,1,0,2,13
46554,15,0,8,9,32,3,2,13
46555,10,20,8,9,12,4,2,13
46556,12,10,8,9,11,2,2,13
46557,0,25,8,9,7,1,2,13
46558,12,12,8,9,9,2,2,13
46559,0,4,8,9,28,11,2,13
46560,1,8,8,9,16,13,2,13
46561,0,8,8,9,24,14,2,13
46562,1,25,8,9,7,0,2,13
46563,1,15,8,9,9,13,2,13
46564,5,0,8,9,7,4,2,13
46565,2,18,8,9,14,16,2,13
46566,10,22,8,9,10,4,2,13
46567,11,9,8,9,23,3,2,13
46568,6,8,8,9,18,0,2,13
46569,6,7,8,9,19,0,2,13
46570,4,3,8,9,29,14,2,13
46571,2,25,8,9,7,0,2,13
46572,13,0,8,9,2,0,2,13
46573,5,2,8,9,5,4,2,13
46574,4,9,8,9,3,10,2,13
46575,2,13,8,9,19,16,2,13
46576,1,24,8,9,8,17,2,13
46577,2,16,8,9,16,3,2,13
46578,12,0,8,9,2,0,2,13
46579,6,10,8,9,2,2,2,13
46580,7,5,8,9,27,4,2,13
46581,7,1,8,9,31,4,2,13
46582,4,19,8,9,13,1,2,13
46583,4,16,8,9,16,1,2,13
46584,5,1,8,9,11,0,2,13
46585,2,17,8,9,15,3,2,13
46586,6,1,8,9,5,2,2,13
46587,4,29,8,9,3,14,2,13
46588,16,1,8,9,1,2,2,13
46589,0,31,8,9,1,18,2,13
46590,12,0,8,9,12,0,2,13
46591,10,1,8,9,1,2,2,13
46592,0,6,8,9,26,11,2,13
46593,1,5,8,9,19,13,2,13
46594,6,21,8,9,2,12,2,13
46595,1,32,8,9,0,17,2,13
46596,9,8,8,9,13,2,2,13
46597,3,18,8,9,14,11,2,13
46598,12,6,8,9,26,0,2,13
46599,5,3,8,9,4,4,2,13
46600,14,25,8,9,7,4,2,13
46601,6,4,8,9,22,0,2,13
46602,2,26,8,9,6,0,2,13
46603,0,19,8,9,13,18,2,13
46604,9,23,8,9,3,0,2,13
46605,6,0,8,9,0,12,2,13
46606,5,6,8,9,6,0,2,13
46607,6,0,8,9,6,2,2,13
46608,3,3,8,9,4,0,2,13
46609,8,2,8,9,4,0,2,13
46610,19,0,8,9,32,0,2,13
46611,9,3,8,9,18,2,2,13
46612,15,21,8,9,11,0,2,13
46613,14,21,8,9,11,0,2,13
46614,3,23,8,9,9,11,2,13
46615,5,23,8,9,1,13,2,13
46616,0,13,8,9,19,14,2,13
46617,2,17,8,9,15,3,2,13
46618,4,3,8,9,29,14,2,13
46619,2,14,8,9,9,12,2,13
46620,14,9,8,9,23,0,2,13
46621,5,1,8,9,6,4,2,13
46622,10,5,8,9,1,2,2,13
46623,11,22,8,9,10,3,2,13
46624,1,13,8,9,11,13,2,13
46625,3,10,8,9,22,11,2,13
46626,0,24,8,9,8,18,2,13
46627,12,1,8,9,31,0,2,13
46628,4,2,8,9,10,1,2,13
46629,8,0,8,9,6,0,2,13
46630,5,24,8,9,0,13,2,13
46631,3,7,8,9,0,0,2,13
46632,3,7,8,9,0,0,2,13
46633,9,6,8,9,15,2,2,13
46634,2,5,8,9,18,12,2,13
46635,3,16,8,9,16,11,2,13
46636,4,12,8,9,0,10,2,13
46637,2,0,8,9,23,12,2,13
46638,1,14,8,9,18,17,2,13
46639,10,7,8,9,25,1,2,13
46640,8,8,8,9,24,3,2,13
46641,6,17,8,9,15,0,2,13
46642,10,3,8,9,29,1,2,13
46643,5,2,8,9,10,0,2,13
46644,15,21,8,9,11,0,2,13
46645,3,16,8,9,16,11,2,13
46646,3,19,8,9,13,11,2,13
46647,0,4,8,9,28,11,2,13
46648,13,2,8,9,0,0,2,13
46649,5,6,8,9,6,0,2,13
46650,1,11,8,9,13,13,2,13
46651,5,0,8,9,7,4,2,13
46652,3,5,8,9,7,2,2,13
46653,15,9,8,9,23,0,2,13
46654,12,0,8,9,12,0,2,13
46655,3,6,8,9,1,0,2,13
46656,10,6,8,9,26,1,2,13
46657,1,12,8,9,12,13,2,13
46658,9,22,8,9,4,0,2,13
46659,3,2,8,9,5,0,2,13
46660,1,32,8,9,0,17,2,13
46661,6,3,8,9,3,2,2,13
46662,12,5,8,9,1,0,2,13
46663,5,0,8,9,1,13,2,13
46664,3,10,8,9,22,11,2,13
46665,0,11,8,9,21,18,2,13
46666,5,23,8,9,1,13,2,13
46667,7,3,8,9,29,4,2,13
46668,6,2,8,9,4,2,2,13
46669,10,20,8,9,12,4,2,13
46670,6,1,8,9,5,2,2,13
46671,10,0,8,9,12,2,2,13
46672,2,16,8,9,16,3,2,13
46673,5,17,8,9,15,0,2,13
46674,3,4,8,9,8,2,2,13
46675,3,9,8,9,23,11,2,13
46676,7,3,8,9,3,1,2,13
46677,4,9,8,9,3,10,2,13
46678,2,5,8,9,7,4,2,13
46679,3,7,8,9,0,0,2,13
46680,0,4,8,9,28,18,2,13
46681,18,32,8,9,0,0,2,13
46682,0,12,8,9,20,14,2,13
46683,3,8,8,9,4,2,2,13
46684,5,19,8,9,5,13,2,13
46685,2,13,8,9,10,12,2,13
46686,5,10,8,9,2,4,2,13
46687,5,4,8,9,3,4,2,13
46688,8,4,8,9,2,0,2,13
46689,1,5,8,9,7,10,2,13
46690,9,1,8,9,1,4,2,13
46691,2,18,8,9,14,3,2,13
46692,1,29,8,9,3,3,2,13
46693,0,8,8,9,24,11,2,13
46694,8,11,8,9,1,10,2,13
46695,0,28,8,9,4,18,2,13
46696,0,26,8,9,6,1,2,13
46697,1,3,8,9,21,13,2,13
46698,12,8,8,9,24,0,2,13
46699,1,15,8,9,17,4,2,13
46700,8,11,8,9,1,0,2,13
46701,8,11,8,9,1,0,2,13
46702,2,3,8,9,9,4,2,13
46703,7,25,8,9,7,11,2,13
46704,0,19,8,9,7,0,2,13
46705,9,4,8,9,17,2,2,13
46706,2,32,8,9,0,16,2,13
46707,6,18,8,9,5,12,2,13
46708,4,6,8,9,26,14,2,13
46709,3,24,8,9,8,11,2,13
46710,0,14,8,9,12,0,2,13
46711,13,1,8,9,1,0,2,13
46712,2,12,8,9,20,16,2,13
46713,5,8,8,9,4,0,2,13
46714,5,14,8,9,18,0,2,13
46715,10,0,8,9,2,2,2,13
46716,5,15,8,9,17,0,2,13
46717,10,20,8,9,12,4,2,13
46718,0,3,8,9,29,11,2,13
46719,7,27,8,9,5,11,2,13
46720,15,11,8,9,21,0,2,13
46721,15,9,8,9,23,0,2,13
46722,4,1,8,9,31,14,2,13
46723,12,6,8,9,26,0,2,13
46724,3,6,8,9,1,0,2,13
46725,12,3,8,9,29,0,2,13
46726,4,5,8,9,7,1,2,13
46727,15,26,8,9,6,3,2,13
46728,0,15,8,9,17,14,2,13
46729,13,11,8,9,21,1,2,13
46730,1,17,8,9,15,17,2,13
46731,2,1,8,9,11,4,2,13
46732,4,11,8,9,1,10,2,13
46733,3,3,8,9,4,0,2,13
46734,10,10,8,9,22,4,2,13
46735,5,16,8,9,16,0,2,13
46736,6,23,8,9,0,12,2,13
46737,4,15,8,9,17,1,2,13
46738,1,8,8,9,24,17,2,13
46739,10,1,8,9,31,1,2,13
46740,11,6,8,9,0,1,2,13
46741,2,6,8,9,26,16,2,13
46742,5,7,8,9,5,0,2,13
46743,0,23,8,9,9,18,2,13
46744,0,14,8,9,18,14,2,13
46745,2,25,8,9,7,16,2,13
46746,1,6,8,9,26,17,2,13
46747,5,2,8,9,10,0,2,13
46748,5,5,8,9,7,0,2,13
46749,0,2,8,9,30,18,2,13
46750,15,11,8,9,21,0,2,13
46751,12,3,8,9,29,0,2,13
46752,6,4,8,9,2,2,2,13
46753,6,17,8,9,6,12,2,13
46754,1,15,8,9,9,13,2,13
46755,12,12,8,9,9,2,2,13
46756,15,30,8,9,2,3,2,13
46757,4,1,8,9,11,1,2,13
46758,0,2,8,9,30,18,2,13
46759,1,31,8,9,1,17,2,13
46760,2,2,8,9,10,4,2,13
46761,14,12,8,9,20,0,2,13
46762,4,2,8,9,10,10,2,13
46763,2,6,8,9,17,12,2,13
46764,6,14,8,9,18,0,2,13
46765,1,7,8,9,5,10,2,13
46766,4,15,8,9,17,1,2,13
46767,18,32,8,9,0,0,2,13
46768,8,5,8,9,7,10,2,13
46769,3,0,8,9,7,0,2,13
46770,7,27,8,9,5,11,2,13
46771,1,6,8,9,6,10,2,13
46772,7,32,8,9,0,11,2,13
46773,0,24,8,9,8,1,2,13
46774,11,21,8,9,11,3,2,13
46775,12,21,8,9,0,2,2,13
46776,4,4,8,9,8,1,2,13
46777,2,17,8,9,15,16,2,13
46778,3,23,8,9,9,11,2,13
46779,12,5,8,9,27,0,2,13
46780,11,6,8,9,26,0,2,13
46781,1,11,8,9,21,17,2,13
46782,4,2,8,9,30,14,2,13
46783,2,27,8,9,5,16,2,13
46784,3,23,8,9,9,11,2,13
46785,0,20,8,9,12,18,2,13
46786,11,8,8,9,24,0,2,13
46787,9,24,8,9,2,0,2,13
46788,1,32,8,9,0,17,2,13
46789,2,9,8,9,23,16,2,13
46790,4,12,8,9,0,10,2,13
46791,0,11,8,9,21,18,2,13
46792,4,7,8,9,25,14,2,13
46793,7,31,8,9,1,11,2,13
46794,7,10,8,9,2,1,2,13
46795,0,12,8,9,20,18,2,13
46796,0,25,8,9,7,1,2,13
46797,3,14,8,9,18,11,2,13
46798,3,19,8,9,13,11,2,13
46799,11,4,8,9,28,0,2,13
46800,1,22,8,9,10,17,2,13
46801,7,1,8,9,5,1,2,13
46802,0,11,8,9,21,18,2,13
46803,0,8,8,9,24,14,2,13
46804,0,8,8,9,24,11,2,13
46805,3,2,8,9,5,0,2,13
46806,10,7,8,9,25,1,2,13
46807,3,0,8,9,7,0,2,13
46808,9,1,8,9,20,2,2,13
46809,3,15,8,9,6,2,2,13
46810,8,7,8,9,25,3,2,13
46811,9,1,8,9,20,2,2,13
46812,3,12,8,9,20,11,2,13
46813,1,6,8,9,26,17,2,13
46814,9,21,8,9,5,0,2,13
46815,3,2,8,9,5,0,2,13
46816,17,31,8,9,1,1,2,13
46817,4,10,8,9,2,10,2,13
46818,4,28,8,9,4,14,2,13
46819,2,5,8,9,18,12,2,13
46820,1,19,8,9,13,4,2,13
46821,3,6,8,9,1,0,2,13
46822,5,2,8,9,5,4,2,13
46823,11,12,8,9,20,3,2,13
46824,4,3,8,9,9,10,2,13
46825,0,25,8,9,7,18,2,13
46826,3,16,8,9,16,11,2,13
46827,5,19,8,9,13,0,2,13
46828,3,3,8,9,4,0,2,13
46829,1,10,8,9,14,13,2,13
46830,9,20,8,9,6,0,2,13
46831,9,7,8,9,14,2,2,13
46832,7,4,8,9,28,4,2,13
46833,6,23,8,9,0,12,2,13
46834,5,4,8,9,8,0,2,13
46835,2,27,8,9,5,16,2,13
46836,0,12,8,9,20,14,2,13
46837,1,5,8,9,27,17,2,13
46838,1,8,8,9,4,10,2,13
46839,3,15,8,9,6,2,2,13
46840,2,25,8,9,7,16,2,13
46841,12,5,8,9,27,0,2,13
46842,7,8,8,9,24,4,2,13
46843,0,13,8,9,19,18,2,13
46844,12,1,8,9,1,0,2,13
46845,11,6,8,9,26,0,2,13
46846,10,20,8,9,12,4,2,13
46847,2,22,8,9,10,16,2,13
46848,4,0,8,9,32,14,2,13
46849,9,22,8,9,4,0,2,13
46850,0,1,8,9,31,11,2,13
46851,7,8,8,9,24,4,2,13
46852,0,21,8,9,11,14,2,13
46853,13,0,8,9,26,0,2,13
46854,4,3,8,9,29,14,2,13
46855,4,1,8,9,31,14,2,13
46856,6,2,8,9,24,0,2,13
46857,2,0,8,9,23,12,2,13
46858,8,7,8,9,25,3,2,13
46859,2,3,8,9,9,4,2,13
46860,5,18,8,9,6,13,2,13
46861,14,0,8,9,32,4,2,13
46862,0,10,8,9,22,18,2,13
46863,1,14,8,9,18,17,2,13
46864,12,9,8,9,12,2,2,13
46865,2,2,8,9,30,16,2,13
46866,6,14,8,9,18,0,2,13
46867,8,1,8,9,5,0,2,13
46868,9,9,8,9,17,0,2,13
46869,0,16,8,9,16,14,2,13
46870,4,6,8,9,6,1,2,13
46871,0,18,8,9,8,0,2,13
46872,8,6,8,9,26,3,2,13
46873,11,2,8,9,30,0,2,13
46874,1,8,8,9,4,10,2,13
46875,1,27,8,9,5,17,2,13
46876,1,13,8,9,19,17,2,13
46877,3,20,8,9,12,11,2,13
46878,6,21,8,9,2,12,2,13
46879,2,14,8,9,9,12,2,13
46880,3,18,8,9,14,11,2,13
46881,0,15,8,9,17,14,2,13
46882,7,6,8,9,26,4,2,13
46883,2,1,8,9,11,4,2,13
46884,3,21,8,9,11,11,2,13
46885,8,5,8,9,27,3,2,13
46886,6,1,8,9,5,2,2,13
46887,16,0,8,9,2,2,2,13
46888,1,14,8,9,10,13,2,13
46889,2,29,8,9,3,0,2,13
46890,5,5,8,9,7,0,2,13
46891,7,9,8,9,3,1,2,13
46892,8,6,8,9,6,10,2,13
46893,0,5,8,9,27,11,2,13
46894,4,27,8,9,5,14,2,13
