,point_idx,dist_around,center_left,center_bottom,center_right,random_up,random_right,random_bottom,center_up,random_left,dist_index_sort
16924,169,8.944,12,19,6,6,6,0,4,2,22.0
16925,169,7.211,12,19,6,10,2,22,4,16,16.0
16926,169,10.63,12,19,6,6,9,20,4,0,32.0
16927,169,17.72,12,19,6,1,7,11,4,1,59.0
16928,169,11.18,12,19,6,15,0,17,4,14,37.0
16929,169,18.439,12,19,6,18,5,14,4,0,65.0
16930,169,11.18,12,19,6,2,17,30,4,1,37.0
16931,169,6.403,12,19,6,2,7,4,4,1,14.0
16932,169,11.045,12,19,6,5,0,27,4,1,35.0
16933,169,29.411,12,19,6,32,15,0,4,3,98.0
16934,169,12.083,12,19,6,9,0,23,4,1,41.0
16935,169,28.636,12,19,6,30,11,2,4,0,97.0
16936,169,22.091,12,19,6,6,1,6,4,10,80.0
16937,169,6.325,12,19,6,2,12,0,4,0,13.0
16938,169,5.657,12,19,6,0,10,2,4,2,12.0
16939,169,28.16,12,19,6,31,7,1,4,4,96.0
16940,169,8.062,12,19,6,12,3,20,4,11,18.0
16941,169,24.739,12,19,6,28,0,4,4,18,89.0
16942,169,9.22,12,19,6,6,15,26,4,3,27.0
16943,169,23.537,12,19,6,27,1,5,4,17,85.0
16944,169,21.954,12,19,6,23,13,9,4,1,79.0
16945,169,16.279,12,19,6,15,5,17,4,0,56.0
16946,169,12.166,12,19,6,6,1,26,4,0,42.0
16947,169,10.77,12,19,6,14,2,18,4,16,33.0
16948,169,19.026,12,19,6,23,1,1,4,13,69.0
16949,169,12.649,12,19,6,0,18,32,4,0,43.0
16950,169,10.05,12,19,6,14,3,18,4,11,30.0
16951,169,10.198,12,19,6,2,16,0,4,2,31.0
16952,169,5.385,12,19,6,6,1,26,4,17,11.0
16953,169,24.166,12,19,6,15,9,6,4,2,87.0
16954,169,3.606,12,19,6,7,4,25,4,14,6.0
16955,169,21.378,12,19,6,5,3,7,4,2,76.0
16956,169,15.811,12,19,6,19,1,13,4,17,54.0
16957,169,5.0,12,19,6,1,2,31,4,16,8.0
16958,169,23.409,12,19,6,26,7,6,4,4,84.0
16959,169,21.378,12,19,6,5,3,7,4,2,76.0
16960,169,2.236,12,19,6,6,7,26,4,11,4.0
16961,169,5.099,12,19,6,3,1,29,4,17,9.0
16962,169,8.246,12,19,6,6,14,26,4,4,20.0
16963,169,8.944,12,19,6,6,6,0,4,2,22.0
16964,169,24.515,12,19,6,8,4,4,4,1,88.0
16965,169,6.403,12,19,6,8,1,24,4,17,14.0
16966,169,12.0,12,19,6,16,2,7,4,12,40.0
16967,169,15.62,12,19,6,14,5,18,4,0,52.0
16968,169,25.71,12,19,6,9,5,3,4,0,90.0
16969,169,9.055,12,19,6,5,1,27,4,3,25.0
16970,169,11.045,12,19,6,15,1,9,4,13,35.0
16971,169,13.0,12,19,6,17,2,6,4,12,44.0
16972,169,8.944,12,19,6,6,6,0,4,2,22.0
16973,169,22.804,12,19,6,6,5,6,4,0,82.0
16974,169,18.439,12,19,6,22,2,10,4,16,65.0
16975,169,27.166,12,19,6,11,2,1,4,4,93.0
16976,169,1.414,12,19,6,5,5,19,4,13,1.0
16977,169,5.099,12,19,6,9,1,15,4,13,9.0
16978,169,9.899,12,19,6,5,9,21,4,0,28.0
16979,169,19.235,12,19,6,3,5,9,4,4,71.0
16980,169,2.236,12,19,6,5,8,7,4,10,4.0
16981,169,19.209,12,19,6,19,5,13,4,0,70.0
16982,169,14.422,12,19,6,12,14,20,4,0,50.0
16983,169,16.492,12,19,6,20,2,12,4,16,57.0
16984,169,8.602,12,19,6,5,7,1,4,1,21.0
16985,169,29.547,12,19,6,31,11,1,4,0,99.0
16986,169,4.472,12,19,6,2,2,30,4,16,7.0
16987,169,7.211,12,19,6,8,0,24,4,18,16.0
16988,169,10.817,12,19,6,13,0,19,4,18,34.0
16989,169,10.0,12,19,6,12,0,20,4,18,29.0
16990,169,18.788,12,19,6,21,10,11,4,4,68.0
16991,169,13.601,12,19,6,8,2,24,4,0,47.0
16992,169,17.205,12,19,6,7,3,14,4,2,58.0
16993,169,21.378,12,19,6,5,3,7,4,2,76.0
16994,169,8.062,12,19,6,5,6,1,4,2,18.0
16995,169,28.0,12,19,6,0,6,0,4,12,95.0
16996,169,18.028,12,19,6,22,1,2,4,13,61.0
16997,169,20.616,12,19,6,23,10,9,4,4,74.0
16998,169,18.385,12,19,6,15,9,11,4,0,64.0
16999,169,22.472,12,19,6,23,14,9,4,0,81.0
17000,170,8.544,11,29,7,11,0,21,3,14,26.0
17001,170,28.071,11,29,7,11,2,1,3,4,89.0
17002,170,14.422,11,29,7,11,15,21,3,0,40.0
17003,170,17.804,11,29,7,17,5,15,3,0,58.0
17004,170,4.0,11,29,7,3,3,4,3,0,8.0
17005,170,11.18,11,29,7,8,0,24,3,1,32.0
17006,170,18.111,11,29,7,1,5,11,3,4,60.0
17007,170,16.763,11,29,7,19,2,13,3,16,52.0
17008,170,26.926,11,29,7,29,0,3,3,18,87.0
17009,170,29.017,11,29,7,0,6,0,3,12,94.0
17010,170,4.243,11,29,7,0,4,32,3,14,9.0
17011,170,7.616,11,29,7,10,0,22,3,14,18.0
17012,170,14.765,11,29,7,16,1,16,3,4,41.0
17013,170,26.401,11,29,7,27,11,5,3,0,86.0
17014,170,12.207,11,29,7,10,0,22,3,1,36.0
17015,170,28.16,11,29,7,31,4,1,3,14,90.0
17016,170,24.515,11,29,7,7,5,5,3,0,80.0
17017,170,29.0,11,29,7,32,7,0,3,11,93.0
17018,170,22.361,11,29,7,0,3,7,3,0,72.0
17019,170,23.195,11,29,7,26,4,6,3,14,76.0
17020,170,20.224,11,29,7,23,0,9,3,14,66.0
17021,170,14.318,11,29,7,16,1,16,3,17,39.0
17022,170,17.029,11,29,7,0,4,12,3,10,54.0
17023,170,3.606,11,29,7,1,9,6,3,4,6.0
17024,170,18.028,11,29,7,1,4,11,3,10,59.0
17025,170,18.385,11,29,7,20,0,12,3,18,62.0
17026,170,17.117,11,29,7,20,1,4,3,13,55.0
17027,170,9.22,11,29,7,1,16,1,3,2,29.0
17028,170,10.63,11,29,7,11,10,21,3,4,30.0
17029,170,8.062,11,29,7,7,14,25,3,4,22.0
17030,170,16.553,11,29,7,18,0,14,3,18,49.0
17031,170,7.0,11,29,7,10,3,22,3,11,17.0
17032,170,7.616,11,29,7,10,0,22,3,14,18.0
17033,170,18.358,11,29,7,8,3,13,3,2,61.0
17034,170,26.306,11,29,7,9,4,3,3,1,85.0
17035,170,3.606,11,29,7,1,9,6,3,4,6.0
17036,170,20.809,11,29,7,20,15,12,3,0,68.0
17037,170,6.083,11,29,7,2,1,30,3,17,15.0
17038,170,2.236,11,29,7,1,6,22,3,12,0.0
17039,170,28.636,11,29,7,31,1,1,3,17,92.0
17040,170,7.81,11,29,7,8,1,24,3,17,21.0
17041,170,11.045,11,29,7,4,1,28,3,0,31.0
17042,170,24.021,11,29,7,7,1,5,3,10,78.0
17043,170,2.828,11,29,7,1,9,1,3,4,3.0
17044,170,2.236,11,29,7,2,9,0,3,4,0.0
17045,170,15.133,11,29,7,18,1,6,3,13,43.0
17046,170,5.0,11,29,7,0,11,2,3,1,10.0
17047,170,19.698,11,29,7,21,11,11,3,3,63.0
17048,170,15.0,11,29,7,4,3,17,3,2,42.0
17049,170,3.0,11,29,7,0,7,32,3,11,5.0
17050,170,2.236,11,29,7,2,5,22,3,13,0.0
17051,170,20.1,11,29,7,3,5,9,3,4,65.0
17052,170,9.0,11,29,7,12,3,20,3,11,28.0
17053,170,6.325,11,29,7,9,1,15,3,13,16.0
17054,170,29.017,11,29,7,12,8,0,3,10,94.0
17055,170,29.428,11,29,7,32,2,0,3,16,98.0
17056,170,29.155,11,29,7,30,11,2,3,0,97.0
17057,170,15.232,11,29,7,17,1,15,3,17,44.0
17058,170,26.926,11,29,7,28,10,4,3,1,87.0
17059,170,5.099,11,29,7,2,12,0,3,0,12.0
17060,170,8.485,11,29,7,9,1,23,3,17,25.0
17061,170,16.279,11,29,7,14,6,18,3,0,47.0
17062,170,5.385,11,29,7,8,1,16,3,13,14.0
17063,170,13.454,11,29,7,2,3,19,3,2,38.0
17064,170,17.117,11,29,7,0,5,12,3,4,55.0
17065,170,24.515,11,29,7,27,2,5,3,16,80.0
17066,170,21.024,11,29,7,4,1,8,3,10,69.0
17067,170,21.587,11,29,7,4,5,8,3,0,70.0
17068,170,29.069,11,29,7,12,9,0,3,4,96.0
17069,170,8.544,11,29,7,6,15,26,3,3,26.0
17070,170,17.263,11,29,7,0,6,12,3,2,57.0
17071,170,20.248,11,29,7,22,0,10,3,18,67.0
17072,170,23.195,11,29,7,6,3,6,3,2,76.0
17073,170,5.0,11,29,7,0,11,2,3,1,10.0
17074,170,11.314,11,29,7,11,11,21,3,3,33.0
17075,170,7.616,11,29,7,0,0,32,3,18,18.0
17076,170,5.099,11,29,7,2,12,0,3,0,12.0
17077,170,2.828,11,29,7,1,9,1,3,4,3.0
17078,170,17.0,11,29,7,20,3,12,3,11,53.0
17079,170,11.662,11,29,7,7,0,19,3,0,34.0
17080,170,12.207,11,29,7,13,0,19,3,18,36.0
17081,170,8.062,11,29,7,11,2,12,3,12,22.0
17082,170,16.553,11,29,7,18,1,14,3,4,49.0
17083,170,8.062,11,29,7,11,2,12,3,12,22.0
17084,170,25.495,11,29,7,26,11,6,3,0,83.0
17085,170,22.136,11,29,7,24,0,8,3,18,71.0
17086,170,12.042,11,29,7,2,19,30,3,0,35.0
17087,170,16.279,11,29,7,19,0,13,3,14,47.0
17088,170,25.495,11,29,7,26,11,6,3,0,83.0
17089,170,22.361,11,29,7,5,4,7,3,1,72.0
17090,170,24.331,11,29,7,7,4,5,3,1,79.0
17091,170,22.561,11,29,7,25,2,7,3,16,75.0
17092,170,22.361,11,29,7,5,4,7,3,1,72.0
17093,170,25.08,11,29,7,26,10,6,3,1,82.0
17094,170,15.232,11,29,7,17,1,15,3,17,44.0
17095,170,15.297,11,29,7,18,0,14,3,14,46.0
17096,170,31.385,11,29,7,32,19,0,3,0,99.0
17097,170,19.925,11,29,7,16,9,10,3,0,64.0
17098,170,16.553,11,29,7,18,0,14,3,18,49.0
17099,170,28.284,11,29,7,11,4,1,3,1,91.0
17100,171,17.029,14,12,0,9,0,23,20,1,82.0
17101,171,16.279,14,12,0,4,7,28,20,11,76.0
17102,171,20.616,14,12,0,4,0,28,20,1,96.0
17103,171,15.297,14,12,0,5,7,27,20,11,69.0
17104,171,10.817,14,12,0,20,6,6,20,0,39.0
17105,171,11.705,14,12,0,31,0,1,20,18,43.0
17106,171,12.53,14,12,0,3,6,3,20,2,50.0
17107,171,4.0,14,12,0,20,0,12,20,18,7.0
17108,171,12.207,14,12,0,4,7,2,20,1,47.0
17109,171,8.246,14,12,0,12,2,11,20,12,23.0
17110,171,3.606,14,12,0,22,1,10,20,17,6.0
17111,171,18.028,14,12,0,5,0,27,20,4,89.0
17112,171,8.0,14,12,0,12,0,20,20,14,19.0
17113,171,8.602,14,12,0,5,4,7,20,1,27.0
17114,171,12.369,14,12,0,32,1,0,20,17,48.0
17115,171,9.0,14,12,0,14,9,12,20,0,28.0
17116,171,18.974,14,12,0,2,10,0,20,2,93.0
17117,171,16.279,14,12,0,20,9,1,20,2,76.0
17118,171,18.248,14,12,0,2,1,30,20,17,91.0
17119,171,15.811,14,12,0,15,6,17,20,0,72.0
17120,171,17.029,14,12,0,3,3,4,20,0,82.0
17121,171,2.0,14,12,0,20,2,3,20,12,2.0
17122,171,8.246,14,12,0,2,8,10,20,0,23.0
17123,171,16.125,14,12,0,28,11,4,20,0,75.0
17124,171,7.81,14,12,0,5,3,7,20,2,17.0
17125,171,9.849,14,12,0,11,4,1,20,10,32.0
17126,171,9.22,14,12,0,12,0,14,20,0,30.0
17127,171,5.831,14,12,0,3,5,9,20,4,15.0
17128,171,10.05,14,12,0,19,1,13,20,4,36.0
17129,171,13.0,14,12,0,20,13,12,20,1,54.0
17130,171,13.892,14,12,0,2,7,4,20,1,59.0
17131,171,2.828,14,12,0,18,2,5,20,12,5.0
17132,171,17.692,14,12,0,32,17,0,20,1,87.0
17133,171,14.036,14,12,0,21,14,11,20,0,60.0
17134,171,14.142,14,12,0,30,7,2,20,4,61.0
17135,171,17.493,14,12,0,29,12,3,20,0,86.0
17136,171,14.866,14,12,0,1,9,6,20,4,64.0
17137,171,10.198,14,12,0,22,10,10,20,4,38.0
17138,171,4.472,14,12,0,16,2,7,20,12,10.0
17139,171,20.025,14,12,0,0,3,7,20,0,95.0
17140,171,14.866,14,12,0,25,11,7,20,0,64.0
17141,171,14.213,14,12,0,3,9,23,20,0,62.0
17142,171,12.042,14,12,0,8,3,13,20,2,45.0
17143,171,11.662,14,12,0,26,7,6,20,4,42.0
17144,171,11.705,14,12,0,16,2,16,20,3,43.0
17145,171,1.0,14,12,0,19,0,13,20,14,0.0
17146,171,2.236,14,12,0,22,1,2,20,13,3.0
17147,171,12.083,14,12,0,25,8,7,20,3,46.0
17148,171,9.055,14,12,0,15,9,11,20,0,29.0
17149,171,14.866,14,12,0,10,11,22,20,3,64.0
17150,171,7.81,14,12,0,6,2,6,20,4,17.0
17151,171,15.556,14,12,0,9,11,23,20,3,70.0
17152,171,11.402,14,12,0,9,1,23,20,17,41.0
17153,171,12.649,14,12,0,8,4,4,20,10,51.0
17154,171,17.263,14,12,0,3,1,29,20,17,84.0
17155,171,13.454,14,12,0,24,6,2,20,0,58.0
17156,171,14.866,14,12,0,31,7,1,20,4,64.0
17157,171,12.806,14,12,0,12,10,20,20,4,53.0
17158,171,19.799,14,12,0,6,1,26,20,0,94.0
17159,171,1.0,14,12,0,19,0,13,20,14,0.0
17160,171,12.649,14,12,0,5,3,16,20,2,51.0
17161,171,11.18,14,12,0,10,2,2,20,4,40.0
17162,171,18.028,14,12,0,5,0,27,20,4,89.0
17163,171,4.0,14,12,0,0,4,12,20,10,7.0
17164,171,5.0,14,12,0,15,0,17,20,14,14.0
17165,171,4.243,14,12,0,17,1,15,20,17,9.0
17166,171,17.0,14,12,0,28,12,4,20,0,81.0
17167,171,17.464,14,12,0,3,8,9,20,10,85.0
17168,171,22.804,14,12,0,2,18,30,20,0,99.0
17169,171,15.811,14,12,0,25,12,7,20,0,72.0
17170,171,15.0,14,12,0,26,13,0,20,0,68.0
17171,171,8.246,14,12,0,2,8,10,20,0,23.0
17172,171,16.553,14,12,0,13,6,19,20,0,79.0
17173,171,21.26,14,12,0,4,1,28,20,0,97.0
17174,171,22.672,14,12,0,3,2,29,20,0,98.0
17175,171,13.038,14,12,0,7,5,17,20,13,55.0
17176,171,2.236,14,12,0,19,2,4,20,12,3.0
17177,171,12.369,14,12,0,8,1,24,20,17,48.0
17178,171,10.0,14,12,0,30,4,2,20,14,34.0
17179,171,14.318,14,12,0,17,5,15,20,0,63.0
17180,171,13.342,14,12,0,7,7,25,20,11,57.0
17181,171,7.071,14,12,0,1,7,11,20,1,16.0
17182,171,9.849,14,12,0,11,0,21,20,18,32.0
17183,171,8.062,14,12,0,12,1,12,20,13,20.0
17184,171,10.05,14,12,0,10,1,14,20,13,36.0
17185,171,8.062,14,12,0,12,1,12,20,13,20.0
17186,171,10.0,14,12,0,20,10,12,20,4,34.0
17187,171,15.652,14,12,0,27,11,5,20,0,71.0
17188,171,13.038,14,12,0,11,4,1,20,1,55.0
17189,171,8.485,14,12,0,6,3,6,20,2,26.0
17190,171,4.472,14,12,0,22,0,10,20,18,10.0
17191,171,18.0,14,12,0,2,4,30,20,14,88.0
17192,171,16.553,14,12,0,27,12,5,20,0,79.0
17193,171,9.487,14,12,0,11,0,15,20,0,31.0
17194,171,4.472,14,12,0,18,0,14,20,18,10.0
17195,171,8.062,14,12,0,7,1,5,20,10,20.0
17196,171,18.439,14,12,0,32,18,0,20,0,92.0
17197,171,15.811,14,12,0,0,9,7,20,4,72.0
17198,171,4.472,14,12,0,16,2,16,20,16,10.0
17199,171,16.279,14,12,0,20,9,1,20,2,76.0
17200,172,13.0,16,2,2,30,8,2,30,3,31.0
17201,172,27.074,16,2,2,3,4,29,30,14,81.0
17202,172,25.179,16,2,2,5,5,19,30,13,78.0
17203,172,17.464,16,2,2,26,12,6,30,0,54.0
17204,172,27.803,16,2,2,8,2,24,30,0,85.0
17205,172,11.18,16,2,2,26,13,0,30,0,25.0
17206,172,12.649,16,2,2,26,7,6,30,4,30.0
17207,172,8.544,16,2,2,22,1,2,30,13,15.0
17208,172,32.311,16,2,2,0,14,32,30,4,97.0
17209,172,24.083,16,2,2,12,14,20,30,0,72.0
17210,172,9.055,16,2,2,21,1,11,30,17,16.0
17211,172,17.464,16,2,2,23,14,9,30,0,54.0
17212,172,16.031,16,2,2,29,11,3,30,0,49.0
17213,172,24.759,16,2,2,12,15,20,30,0,76.0
17214,172,23.409,16,2,2,2,6,4,30,2,69.0
17215,172,23.0,16,2,2,7,2,25,30,16,67.0
17216,172,20.248,16,2,2,19,6,13,30,0,59.0
17217,172,11.18,16,2,2,26,13,0,30,0,25.0
17218,172,24.042,16,2,2,2,9,5,30,4,71.0
17219,172,2.828,16,2,2,32,0,0,30,18,5.0
17220,172,14.142,16,2,2,17,9,4,30,2,40.0
17221,172,13.038,16,2,2,31,8,1,30,3,34.0
17222,172,25.554,16,2,2,8,11,24,30,3,79.0
17223,172,19.235,16,2,2,11,1,13,30,13,58.0
17224,172,29.069,16,2,2,4,1,28,30,3,88.0
17225,172,1.414,16,2,2,4,3,3,30,0,1.0
17226,172,25.554,16,2,2,8,11,24,30,3,79.0
17227,172,31.385,16,2,2,3,1,29,30,0,95.0
17228,172,22.0,16,2,2,8,2,24,30,16,65.0
17229,172,17.117,16,2,2,28,12,4,30,0,53.0
17230,172,2.828,16,2,2,28,0,4,30,18,5.0
17231,172,2.828,16,2,2,28,4,4,30,14,5.0
17232,172,2.828,16,2,2,32,0,0,30,18,5.0
17233,172,17.029,16,2,2,13,1,19,30,17,51.0
17234,172,29.12,16,2,2,2,10,0,30,2,90.0
17235,172,28.443,16,2,2,2,7,30,30,11,87.0
17236,172,33.106,16,2,2,0,16,2,30,2,98.0
17237,172,9.849,16,2,2,21,2,2,30,12,19.0
17238,172,29.428,16,2,2,1,7,31,30,11,91.0
17239,172,24.166,16,2,2,2,8,4,30,0,73.0
17240,172,9.22,16,2,2,8,4,4,30,1,17.0
17241,172,17.804,16,2,2,10,0,16,30,0,56.0
17242,172,14.142,16,2,2,17,9,4,30,2,40.0
17243,172,21.213,16,2,2,15,4,17,30,1,62.0
17244,172,13.038,16,2,2,17,1,15,30,17,34.0
17245,172,24.187,16,2,2,9,10,23,30,4,74.0
17246,172,12.166,16,2,2,18,0,14,30,18,28.0
17247,172,30.676,16,2,2,1,12,1,30,0,94.0
17248,172,1.414,16,2,2,31,1,1,30,17,1.0
17249,172,21.932,16,2,2,15,5,17,30,0,64.0
17250,172,10.0,16,2,2,20,2,12,30,16,20.0
17251,172,22.204,16,2,2,12,11,20,30,3,66.0
17252,172,13.038,16,2,2,17,1,15,30,17,34.0
17253,172,18.868,16,2,2,20,14,12,30,0,57.0
17254,172,14.142,16,2,2,17,9,4,30,2,40.0
17255,172,17.029,16,2,2,13,1,19,30,17,51.0
17256,172,34.0,16,2,2,0,18,32,30,0,99.0
17257,172,8.485,16,2,2,4,1,8,30,10,14.0
17258,172,10.44,16,2,2,7,5,5,30,0,22.0
17259,172,29.732,16,2,2,2,12,0,30,0,93.0
17260,172,31.385,16,2,2,3,1,29,30,0,95.0
17261,172,16.125,16,2,2,28,11,4,30,0,50.0
17262,172,6.708,16,2,2,24,1,0,30,13,11.0
17263,172,23.022,16,2,2,7,1,25,30,17,68.0
17264,172,2.0,16,2,2,30,0,2,30,18,4.0
17265,172,14.142,16,2,2,16,0,16,30,18,40.0
17266,172,7.616,16,2,2,23,1,1,30,13,12.0
17267,172,14.0,16,2,2,19,9,2,30,2,39.0
17268,172,15.524,16,2,2,15,2,8,30,12,48.0
17269,172,29.428,16,2,2,1,7,31,30,11,91.0
17270,172,6.325,16,2,2,12,8,0,30,10,10.0
17271,172,3.606,16,2,2,27,0,5,30,18,9.0
17272,172,10.63,16,2,2,3,6,9,30,2,23.0
17273,172,11.18,16,2,2,19,0,13,30,14,25.0
17274,172,10.198,16,2,2,8,5,4,30,0,21.0
17275,172,28.178,16,2,2,5,1,27,30,3,86.0
17276,172,27.295,16,2,2,3,6,20,30,12,84.0
17277,172,13.0,16,2,2,17,2,15,30,16,31.0
17278,172,13.601,16,2,2,17,2,6,30,12,38.0
17279,172,14.142,16,2,2,17,9,4,30,2,40.0
17280,172,15.033,16,2,2,31,10,1,30,1,46.0
17281,172,13.0,16,2,2,30,8,2,30,3,31.0
17282,172,20.616,16,2,2,5,6,1,30,2,60.0
17283,172,1.0,16,2,2,29,2,3,30,16,0.0
17284,172,29.069,16,2,2,1,0,31,30,18,88.0
17285,172,21.401,16,2,2,13,2,19,30,3,63.0
17286,172,13.454,16,2,2,1,8,11,30,0,37.0
17287,172,15.0,16,2,2,15,2,17,30,16,45.0
17288,172,12.166,16,2,2,18,0,14,30,18,28.0
17289,172,15.133,16,2,2,32,17,0,30,1,47.0
17290,172,8.062,16,2,2,6,2,6,30,4,13.0
17291,172,27.074,16,2,2,3,0,29,30,18,81.0
17292,172,1.414,16,2,2,31,1,1,30,17,1.0
17293,172,27.166,16,2,2,3,5,21,30,13,83.0
17294,172,20.616,16,2,2,10,3,22,30,11,60.0
17295,172,24.597,16,2,2,2,9,24,30,0,75.0
17296,172,11.045,16,2,2,23,6,3,30,0,24.0
17297,172,23.854,16,2,2,10,11,22,30,3,70.0
17298,172,24.839,16,2,2,11,14,21,30,0,77.0
17299,172,9.22,16,2,2,21,0,11,30,18,17.0
17300,173,10.0,0,0,3,1,11,1,7,1,29.0
17301,173,17.889,0,0,3,3,7,9,7,1,64.0
17302,173,18.358,0,0,3,3,8,9,7,0,65.0
17303,173,22.472,0,0,3,26,8,6,7,3,85.0
17304,173,21.954,0,0,3,26,7,6,7,4,82.0
17305,173,9.055,0,0,3,2,8,4,7,0,27.0
17306,173,5.099,0,0,3,12,0,20,7,14,10.0
17307,173,13.342,0,0,3,20,0,12,7,18,42.0
17308,173,10.05,0,0,3,17,0,15,7,14,31.0
17309,173,18.358,0,0,3,3,8,9,7,0,65.0
17310,173,23.854,0,0,3,16,9,5,7,2,91.0
17311,173,20.248,0,0,3,6,3,6,7,2,75.0
17312,173,10.05,0,0,3,17,2,15,7,16,31.0
17313,173,4.123,0,0,3,8,3,24,7,11,4.0
17314,173,5.0,0,0,3,7,8,5,7,10,7.0
17315,173,18.385,0,0,3,9,12,12,7,2,67.0
17316,173,16.031,0,0,3,8,2,24,7,0,57.0
17317,173,18.439,0,0,3,25,0,7,7,11,70.0
17318,173,6.325,0,0,3,13,1,11,7,13,15.0
17319,173,16.553,0,0,3,0,18,32,7,0,59.0
17320,173,5.657,0,0,3,11,3,21,7,11,12.0
17321,173,7.81,0,0,3,1,8,11,7,10,20.0
17322,173,20.616,0,0,3,7,1,5,7,10,77.0
17323,173,8.062,0,0,3,0,11,6,7,1,21.0
17324,173,16.763,0,0,3,3,4,9,7,10,61.0
17325,173,15.133,0,0,3,22,1,2,7,13,53.0
17326,173,20.518,0,0,3,22,13,10,7,1,76.0
17327,173,14.036,0,0,3,8,0,24,7,1,45.0
17328,173,17.464,0,0,3,3,6,9,7,2,63.0
17329,173,8.062,0,0,3,14,3,18,7,11,21.0
17330,173,12.042,0,0,3,19,2,13,7,16,38.0
17331,173,25.807,0,0,3,28,11,4,7,0,96.0
17332,173,14.142,0,0,3,11,0,15,7,0,46.0
17333,173,28.653,0,0,3,32,17,0,7,1,99.0
17334,173,22.204,0,0,3,29,0,3,7,18,84.0
17335,173,8.062,0,0,3,0,7,32,7,11,21.0
17336,173,12.166,0,0,3,19,1,13,7,17,41.0
17337,173,27.203,0,0,3,29,12,3,7,0,97.0
17338,173,16.553,0,0,3,14,5,18,7,0,59.0
17339,173,13.601,0,0,3,0,12,21,7,2,43.0
17340,173,14.56,0,0,3,21,3,11,7,11,48.0
17341,173,8.246,0,0,3,15,1,9,7,13,24.0
17342,173,3.606,0,0,3,10,1,14,7,13,2.0
17343,173,21.587,0,0,3,8,1,4,7,10,81.0
17344,173,18.601,0,0,3,22,10,10,7,4,71.0
17345,173,14.866,0,0,3,17,1,15,7,4,50.0
17346,173,4.123,0,0,3,11,2,21,7,16,4.0
17347,173,23.431,0,0,3,25,11,7,7,0,90.0
17348,173,3.606,0,0,3,4,5,20,7,13,2.0
17349,173,11.0,0,0,3,7,14,25,7,4,33.0
17350,173,12.042,0,0,3,8,11,24,7,3,38.0
17351,173,4.472,0,0,3,3,1,29,7,17,6.0
17352,173,15.524,0,0,3,11,14,21,7,0,55.0
17353,173,3.162,0,0,3,10,2,22,7,16,1.0
17354,173,24.352,0,0,3,10,4,2,7,1,93.0
17355,173,18.385,0,0,3,4,3,8,7,2,67.0
17356,173,15.033,0,0,3,22,0,10,7,14,52.0
17357,173,11.18,0,0,3,9,10,23,7,4,35.0
17358,173,13.892,0,0,3,14,2,18,7,3,44.0
17359,173,7.616,0,0,3,0,0,32,7,18,19.0
17360,173,23.195,0,0,3,30,0,2,7,18,89.0
17361,173,21.401,0,0,3,13,9,8,7,2,80.0
17362,173,14.142,0,0,3,5,0,27,7,1,46.0
17363,173,21.024,0,0,3,28,2,4,7,16,78.0
17364,173,7.0,0,0,3,1,10,5,7,2,17.0
17365,173,5.0,0,0,3,3,6,20,7,12,7.0
17366,173,22.804,0,0,3,9,2,3,7,4,86.0
17367,173,22.091,0,0,3,29,1,3,7,17,83.0
17368,173,10.0,0,0,3,1,11,1,7,1,29.0
17369,173,11.705,0,0,3,18,3,14,7,11,37.0
17370,173,19.209,0,0,3,22,11,10,7,3,74.0
17371,173,15.133,0,0,3,22,1,10,7,17,53.0
17372,173,23.087,0,0,3,9,3,3,7,2,88.0
17373,173,8.944,0,0,3,15,3,17,7,11,25.0
17374,173,27.295,0,0,3,20,9,1,7,2,98.0
17375,173,11.045,0,0,3,18,2,14,7,16,34.0
17376,173,18.868,0,0,3,17,9,9,7,0,72.0
17377,173,5.657,0,0,3,3,7,29,7,11,12.0
17378,173,7.071,0,0,3,0,10,6,7,2,18.0
17379,173,16.155,0,0,3,1,18,31,7,0,58.0
17380,173,21.19,0,0,3,7,3,5,7,2,79.0
17381,173,14.866,0,0,3,12,13,20,7,1,50.0
17382,173,24.187,0,0,3,28,8,4,7,3,92.0
17383,173,12.042,0,0,3,19,2,13,7,16,38.0
17384,173,18.385,0,0,3,4,3,8,7,2,67.0
17385,173,5.0,0,0,3,11,0,21,7,18,7.0
17386,173,14.56,0,0,3,3,0,29,7,1,48.0
17387,173,24.515,0,0,3,11,1,1,7,10,94.0
17388,173,2.0,0,0,3,7,5,17,7,13,0.0
17389,173,11.402,0,0,3,4,0,28,7,4,36.0
17390,173,5.099,0,0,3,8,4,4,7,10,10.0
17391,173,8.944,0,0,3,5,7,1,7,1,25.0
17392,173,24.739,0,0,3,11,2,1,7,4,95.0
17393,173,19.026,0,0,3,26,2,6,7,16,73.0
17394,173,17.205,0,0,3,17,4,15,7,1,62.0
17395,173,15.524,0,0,3,22,3,10,7,11,55.0
17396,173,6.083,0,0,3,1,2,31,7,16,14.0
17397,173,9.487,0,0,3,16,2,7,7,12,28.0
17398,173,22.825,0,0,3,27,7,5,7,4,87.0
17399,173,6.325,0,0,3,0,9,7,7,4,15.0
17400,174,8.246,0,1,3,2,7,4,6,1,21.0
17401,174,15.811,0,1,3,4,3,17,6,2,60.0
17402,174,26.077,0,1,3,32,1,0,6,17,92.0
17403,174,5.657,0,1,3,10,3,22,6,11,11.0
